Pair.Name	Ligand	Receptor	Source	Databases	Evidence	PMIDs
LAMC1_ITGA3	LAMC1	ITGA3	novel	STRING.binding,HPMR.Receptor	putative	
LAMC1_ITGA6	LAMC1	ITGA6	novel	STRING.binding,HPMR.Receptor	putative	
LAMC1_ITGA7	LAMC1	ITGA7	novel	STRING.binding,HPMR.Receptor	putative	
LAMC1_ITGAV	LAMC1	ITGAV	novel	STRING.binding,HPMR.Receptor	putative	
LAMC1_ITGB1	LAMC1	ITGB1	novel	STRING.binding,HPMR.Receptor	putative	
LAMC1_ITGB4	LAMC1	ITGB4	novel	STRING.binding,HPMR.Receptor	putative	
LAMC2_CD151	LAMC2	CD151	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC2_COL17A1	LAMC2	COL17A1	novel	STRING.binding,HPMR.Ligand	putative	
LAMC2_ITGA2	LAMC2	ITGA2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC2_ITGA3	LAMC2	ITGA3	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10842354
LAMC2_ITGA6	LAMC2	ITGA6	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10842354
LAMC2_ITGB1	LAMC2	ITGB1	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10842354
LAMC2_ITGB4	LAMC2	ITGB4	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10842354
LAMC3_ITGA2	LAMC3	ITGA2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC3_ITGA3	LAMC3	ITGA3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC3_ITGA6	LAMC3	ITGA6	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC3_ITGB1	LAMC3	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LAMC3_ITGB4	LAMC3	ITGB4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LCN1_LMBR1L	LCN1	LMBR1L	novel	HPRD,	literature supported	11287427
LCN2_LRP2	LCN2	LRP2	novel	HPRD,STRING.binding,HPMR.Receptor	literature supported	15670845
LEFTY2_ACVR2B	LEFTY2	ACVR2B	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	11952836
LEP_LEPR	LEP	LEPR	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9463481,8608603
LEP_LRP2	LEP	LRP2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LGALS3BP_ITGB1	LGALS3BP	ITGB1	novel	HPRD,HPMR.Receptor	literature supported	9501082
LGALS3BP_VANGL1	LGALS3BP	VANGL1	novel	STRING.binding,	putative	
LHB_LHCGR	LHB	LHCGR	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	3470775,12727981,1922095
LIF_IL6ST	LIF	IL6ST	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9716487,12707269
LIF_LIFR	LIF	LIFR	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9716487,12601009,16051226
LIN7C_ABCA1	LIN7C	ABCA1	novel	HPRD,	literature supported	16192275
LIN7C_HTR2C	LIN7C	HTR2C	novel	HPRD,HPMR.Receptor	literature supported	12006486
LIN7C_KCNJ4	LIN7C	KCNJ4	novel	STRING.binding,STRING.experiment,	putative	
LIPC_LRP1	LIPC	LRP1	novel	HPRD,HPMR.Receptor	literature supported	7721852
LIPH_LPAR1	LIPH	LPAR1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	10908309
LIPH_LPAR2	LIPH	LPAR2	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	9525886
LIPH_LPAR4	LIPH	LPAR4	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	12724320
LPA_ITGAM	LPA	ITGAM	novel	STRING.binding,HPMR.Receptor	putative	
LPA_ITGB2	LPA	ITGB2	novel	STRING.binding,HPMR.Receptor	putative	
LPA_LRP2	LPA	LRP2	novel	HPRD,HPMR.Receptor	literature supported	10073957
LPL_CD44	LPL	CD44	novel	STRING.binding,HPMR.Receptor	putative	
LPL_GPIHBP1	LPL	GPIHBP1	novel		literature supported	17403372
LPL_LRP1	LPL	LRP1	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Receptor	literature supported	1281473,7510694,7989348
LPL_LRP2	LPL	LRP2	novel	HPRD,HPMR.Receptor	literature supported	7686151
LPL_SDC1	LPL	SDC1	novel	STRING.binding,HPMR.Receptor	literature supported	9294130
LPL_VLDLR	LPL	VLDLR	novel	HPRD,HPMR.Receptor	literature supported	7592875
LRP1B_PLAUR	LRP1B	PLAUR	novel	HPRD,HPMR.Receptor	literature supported	11384978,12194987
LRPAP1_LDLR	LRPAP1	LDLR	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7822276
LRPAP1_LRP1	LRPAP1	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	14596620,10747918,1374383,1718973
LRPAP1_LRP2	LRPAP1	LRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7512726
LRPAP1_LRP8	LRPAP1	LRP8	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12899622
LRPAP1_SORL1	LRPAP1	SORL1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11557679,8940146
LRPAP1_SORT1	LRPAP1	SORT1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9013611
LRPAP1_VLDLR	LRPAP1	VLDLR	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7592875,10571241
LTA_CACHD1	LTA	CACHD1	novel	STRING.binding,HPMR.Ligand	putative	
LTA_EDNRA	LTA	EDNRA	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LTA_LTBR	LTA	LTBR	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8171323
LTA_TNFRSF14	LTA	TNFRSF14	known	DLRP,IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9153189,9462508
LTA_TNFRSF1A	LTA	TNFRSF1A	known	DLRP,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8387891
LTA_TNFRSF1B	LTA	TNFRSF1B	known	DLRP,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9552007,8123048,2160731
LTBP1_ITGB5	LTBP1	ITGB5	novel	HPRD,HPMR.Receptor	literature supported	12358597
LTBP3_ITGB5	LTBP3	ITGB5	novel	HPRD,HPMR.Receptor	literature supported	12358597
LTB_CD40	LTB	CD40	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	7916655
LTB_LTBR	LTB	LTBR	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7995952,7916655
LTB_TNFRSF1A	LTB	TNFRSF1A	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7995952
LTF_GP9	LTF	GP9	novel	STRING.binding,HPMR.Ligand	putative	
LTF_GPR162	LTF	GPR162	novel	STRING.binding,HPMR.Ligand	putative	
LTF_LRP1	LTF	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15178744,1464627
LTF_LRP11	LTF	LRP11	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	1464627
LTF_TFRC	LTF	TFRC	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
LY6G5C_TMEM8A	LY6G5C	TMEM8A	novel	STRING.binding,	putative	
LY86_CD180	LY86	CD180	novel	HPRD,STRING.binding,STRING.experiment,	literature supported	9763566,9686597
LYPD3_AGR2	LYPD3	AGR2	novel	STRING.binding,HPMR.Receptor	putative	
LYZ_ITGAL	LYZ	ITGAL	novel	STRING.binding,HPMR.Receptor	putative	
MADCAM1_CD44	MADCAM1	CD44	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	2474557
MADCAM1_ITGA4	MADCAM1	ITGA4	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8600538,10702270,9873398
MADCAM1_ITGB7	MADCAM1	ITGB7	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8600538,9233649
MATN1_ITGA1	MATN1	ITGA1	novel	HPRD,HPMR.Receptor	literature supported	10196235
MATN1_ITGB1	MATN1	ITGB1	novel		literature supported	10196235
MATN1_PTPRD	MATN1	PTPRD	novel	STRING.binding,HPMR.Receptor	putative	
MBL2_CALCR	MBL2	CALCR	novel	HPRD,HPMR.Receptor	literature supported	11560994
MBL2_CD93	MBL2	CD93	novel	HPRD,HPMR.Receptor	literature supported	9476117
MDK_ALK	MDK	ALK	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12122009
MDK_GPC2	MDK	GPC2	novel	STRING.binding,HPMR.Ligand	putative	
MDK_ITGA4	MDK	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
MDK_ITGA6	MDK	ITGA6	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
MDK_ITGB1	MDK	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
MDK_LRP1	MDK	LRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10772929
MDK_LRP2	MDK	LRP2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10772929
MDK_PTPRB	MDK	PTPRB	known	DLRP,HPMR.Ligand	putative	
MDK_PTPRZ1	MDK	PTPRZ1	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10212223
MDK_SDC1	MDK	SDC1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9089390
MDK_SDC3	MDK	SDC3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9089390
MDK_SDC4	MDK	SDC4	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8621465
MDK_TSPAN1	MDK	TSPAN1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	18851943
MEPE_PHEX	MEPE	PHEX	novel	STRING.binding,	literature supported	15664000
MFAP2_NOTCH1	MFAP2	NOTCH1	novel	STRING.binding,HPMR.Receptor	literature supported	16492672
MFAP5_NOTCH1	MFAP5	NOTCH1	novel	STRING.binding,HPMR.Receptor	literature supported	16492672
MFGE8_ITGAV	MFGE8	ITGAV	novel	STRING.binding,HPMR.Receptor	literature supported	24441829
MFGE8_ITGB3	MFGE8	ITGB3	novel		literature supported	24441829
MFGE8_PDGFRB	MFGE8	PDGFRB	novel		literature supported	21868707
MFI2_TFRC	MFI2	TFRC	novel	STRING.binding,STRING.experiment,HPMR.Receptor	putative	
MFNG_NOTCH1	MFNG	NOTCH1	novel	HPRD,HPMR.Receptor	literature supported	10935626,12486116
MFNG_NOTCH2	MFNG	NOTCH2	novel	HPRD,HPMR.Receptor	literature supported	11346656
MIA_CDH19	MIA	CDH19	novel	STRING.binding,	putative	
MIA_CDH7	MIA	CDH7	novel	STRING.binding,	literature supported	19200257
MLLT4_EPHA7	MLLT4	EPHA7	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_EPHB2	MLLT4	EPHB2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_EPHB3	MLLT4	EPHB3	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_EPHB6	MLLT4	EPHB6	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_F11R	MLLT4	F11R	novel	HPRD,HPMR.Ligand	literature supported	10856295
MLLT4_NRXN2	MLLT4	NRXN2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_NRXN3	MLLT4	NRXN3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9707552
MLLT4_PVRL1	MLLT4	PVRL1	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10225955,10617658
MLLT4_PVRL2	MLLT4	PVRL2	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10733589,10225955
MLLT4_PVRL3	MLLT4	PVRL3	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10744716,11024295
MLLT4_PVRL4	MLLT4	PVRL4	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11544254
MLN_MLNR	MLN	MLNR	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10381885,15677347,11461914,11781320,16531413,11259768,10381885,12054506
MMP12_PLAUR	MMP12	PLAUR	novel	HPRD,HPMR.Receptor	literature supported	12195704
MMP13_LRP1	MMP13	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10514495
MMP1_CD44	MMP1	CD44	novel	HPRD,HPMR.Receptor	literature supported	11381077
MMP1_ITGA2	MMP1	ITGA2	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Receptor	literature supported	11359774,11359786
MMP2_SDC2	MMP2	SDC2	novel		literature supported	17623663
MMP7_CD151	MMP7	CD151	novel	HPRD,STRING.binding,HPMR.Receptor	literature supported	16200075
MMP7_CD44	MMP7	CD44	novel	HPRD,STRING.binding,HPMR.Receptor	literature supported	11825873
MMP7_CDH6	MMP7	CDH6	novel	STRING.binding,	putative	
MMP7_ERBB4	MMP7	ERBB4	novel	STRING.binding,HPMR.Receptor	literature supported	17638887
MMP9_CD44	MMP9	CD44	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10652271,17912438
MMP9_EPHB2	MMP9	EPHB2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	18713744
MMP9_ITGAM	MMP9	ITGAM	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
MMP9_ITGB2	MMP9	ITGB2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
MMP9_LRP1	MMP9	LRP1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	11279011
MST1_MST1R	MST1	MST1R	known	DLRP,HPMR,IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8062829,9045873
MSTN_ACVR2B	MSTN	ACVR2B	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11459935
MUC2_AGR2	MUC2	AGR2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	19359471
MUC7_SELL	MUC7	SELL	novel	HPRD,HPMR.Receptor	literature supported	9538010
MYOC_FZD1	MYOC	FZD1	novel		literature supported	19188438
MYOC_FZD10	MYOC	FZD10	novel		literature supported	19188438
MYOC_FZD3	MYOC	FZD3	novel		literature supported	19188438
MYOC_FZD4	MYOC	FZD4	novel		literature supported	19188438
MYOC_FZD7	MYOC	FZD7	novel		literature supported	19188438
NAMPT_INSR	NAMPT	INSR	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15604363
NCAM1_CACNA1C	NCAM1	CACNA1C	novel	STRING.binding,HPMR.Ligand	putative	
NCAM1_FGFR1	NCAM1	FGFR1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12121226
NCAM1_FGFR2	NCAM1	FGFR2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NCAM1_GFRA1	NCAM1	GFRA1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12837245
NCAM1_PTPRA	NCAM1	PTPRA	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NCAM1_ROBO1	NCAM1	ROBO1	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	16226035
NCAM1_ROBO3	NCAM1	ROBO3	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	16226035
NCAN_CDH2	NCAN	CDH2	novel	STRING.binding,	putative	
NCAN_SDC3	NCAN	SDC3	novel	STRING.binding,HPMR.Receptor	putative	
NDP_FZD4	NDP	FZD4	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	15035989
NDP_LGR4	NDP	LGR4	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	23444378
NGF_KIDINS220	NGF	KIDINS220	novel	STRING.binding,HPMR.Ligand	putative	
NGF_MAGED1	NGF	MAGED1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NGF_NGFR	NGF	NGFR	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11114882,14985763
NGF_NGFRAP1	NGF	NGFRAP1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NGF_NTRK1	NGF	NTRK1	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10490030,14985763
NGF_SORCS3	NGF	SORCS3	novel	HPRD,STRING.binding,HPMR.Ligand	literature supported	15710408
NGF_SORT1	NGF	SORT1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	14985763
NID1_COL13A1	NID1	COL13A1	novel	HPRD,HPMR.Ligand	literature supported	11956183
NID1_ITGA3	NID1	ITGA3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NID1_ITGAV	NID1	ITGAV	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9686320
NID1_ITGB1	NID1	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NID1_ITGB3	NID1	ITGB3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8831898,9686320
NID1_PTPRF	NID1	PTPRF	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	9647658
NID2_COL13A1	NID2	COL13A1	novel	HPRD,	literature supported	11956183
NLGN1_NRXN1	NLGN1	NRXN1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8576240,14522992
NLGN1_NRXN2	NLGN1	NRXN2	novel		literature supported	7736595
NLGN1_NRXN3	NLGN1	NRXN3	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NLGN2_NRXN1	NLGN2	NRXN1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NLGN2_NRXN2	NLGN2	NRXN2	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NLGN2_NRXN3	NLGN2	NRXN3	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NLGN3_NRXN1	NLGN3	NRXN1	known	HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8576240,9325340
NLGN3_NRXN2	NLGN3	NRXN2	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NLGN3_NRXN3	NLGN3	NRXN3	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8576240
NMB_BRS3	NMB	BRS3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9920658
NMB_GRPR	NMB	GRPR	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	1720612,10454496,7838118,21729729,19463875
NMB_NMBR	NMB	NMBR	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	15169928,10454496,7838118,10544247,8253343,8392057
NMS_NMUR1	NMS	NMUR1	known	HPMR,IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15635449
NMS_NMUR2	NMS	NMUR2	known	HPMR,IUPHAR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15635449
NMU_NMUR1	NMU	NMUR1	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10894543,15292653,10894543,10899166,15331768,10811630
NMU_NMUR2	NMU	NMUR2	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10894543,15292653,10894543,10899166,15331768,10887190
NODAL_ACVR1B	NODAL	ACVR1B	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11952836
NODAL_ACVR1C	NODAL	ACVR1C	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12606401
NODAL_ACVR2A	NODAL	ACVR2A	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11952836
NODAL_ACVR2B	NODAL	ACVR2B	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11952836
NOV_NOTCH1	NOV	NOTCH1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15906253,12050162
NOV_PLXNA1	NOV	PLXNA1	novel	STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	putative	
NPB_NPBWR1	NPB	NPBWR1	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12401809,12118011
NPB_NPBWR2	NPB	NPBWR2	known	IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12401809
NPFF_NPFFR1	NPFF	NPFFR1	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11024015,12242085,17011599,12421602
NPFF_NPFFR2	NPFF	NPFFR2	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11024015,12421602,11325787,10851242,12609745
NPNT_ITGA8	NPNT	ITGA8	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11470831
NPNT_ITGB1	NPNT	ITGB1	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11470831
NPPA_NPR1	NPPA	NPR1	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15911069,8700153,12547834
NPPA_NPR3	NPPA	NPR3	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	2169733
NPPB_NPR1	NPPB	NPR1	known	IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8700153,7901875,1309330
NPPB_NPR2	NPPB	NPR2	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	2570358
NPPB_NPR3	NPPB	NPR3	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	1309330,7901875
NPPC_NPR2	NPPC	NPR2	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11952095,1309330,12709393
NPPC_NPR3	NPPC	NPR3	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11533490,1309330
NPS_NPSR1	NPS	NPSR1	known	HPMR,IUPHAR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15312648
NPVF_NPFFR1	NPVF	NPFFR1	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	11024015,12242085,12421602,17337079
NPVF_NPFFR2	NPVF	NPFFR2	known	IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	12242085,12421602
NPW_NPBWR1	NPW	NPBWR1	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12130646,12401809,12130646
NPW_NPBWR2	NPW	NPBWR2	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12130646,12401809,12719537,12130646
NPY_FAP	NPY	FAP	novel		literature supported	21314817
NPY_MC4R	NPY	MC4R	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12015205
NPY_NPFFR2	NPY	NPFFR2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12609745
NPY_NPY1R	NPY	NPY1R	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9549761,12007534,7559383,9001438
NPY_NPY2R	NPY	NPY2R	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9549761,8632753,7592910,9001438,7559383,12007534
NPY_NPY4R	NPY	NPY4R	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7592911,7493937
NPY_NPY5R	NPY	NPY5R	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12417094,8824284,12007534
NPY_PRLHR	NPY	PRLHR	known	IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	15885496
NRG1_ERBB2	NRG1	ERBB2	known	DLRP,HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	1350381,7514177
NRG1_ERBB3	NRG1	ERBB3	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7514177,7592681,11555649,9565587,8702572
NRG1_ERBB4	NRG1	ERBB4	known	DLRP,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8062828,10537356,7721889,9565587
NRG1_GPC1	NRG1	GPC1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NRG2_ERBB2	NRG2	ERBB2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
NRG2_ERBB3	NRG2	ERBB3	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9168115,9168114
NRG2_ERBB4	NRG2	ERBB4	known	HPMR,IUPHAR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9168115,9168114
NRG3_ERBB4	NRG3	ERBB4	known	HPMR,IUPHAR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9275162
NRG4_EGFR	NRG4	EGFR	novel	STRING.binding,HPMR.Receptor	putative	
NRG4_ERBB2	NRG4	ERBB2	novel	STRING.binding,HPMR.Receptor	putative	
NRG4_ERBB4	NRG4	ERBB4	known	IUPHAR,HPRD,STRING.binding,HPMR.Receptor	literature supported	10348342
NRTN_GFRA1	NRTN	GFRA1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9182803,9407096
NRTN_GFRA2	NRTN	GFRA2	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9182803,10829012
NRTN_RET	NRTN	RET	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9182803,9192898
NTF3_NGFR	NTF3	NGFR	known	DLRP,IUPHAR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	
NTF3_NTRK1	NTF3	NTRK1	known	DLRP,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	17439940
NTF3_NTRK2	NTF3	NTRK2	known	DLRP,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8621424
